SongNumber,SongID,ArtistFamiliarity,ArtistHotness,ArtistID,ArtistLocation,ArtistName,AlbumName,AlbumID,SongHotness,Title,Danceability,Duration,Energy,KeySignature,KeySignatureConfidence,Loudness,Mode,Tempo,TimeSignature,TimeSignatureConfidence,Year
5609,SOKVOPA12A8C1407BC,0.359081993,0.273560526,ARSKPIJ11F50C50608,California - LA,Marquez the Greatest,Under the Influence,225372,nan,Declaration of Independence,0,72.17587,0,9,0.115,-14.041,1,75.367,7,0.762,0
5610,SOKMGFN12AB0180B99,0.791022278,0.620008681,ARVSQHB1187B992FF0,,Drowning Pool,Full Circle,490904,0,Reborn (Explicit),0,248.78975,0,11,0.237,-6.379,1,166.064,4,0.858,2007
5611,SOXWQWO12A8C13BF20,0.700570065,0.487595648,AR1SQSG1187B9AC782,Eskilstuna Sweden,Kent,Kent,299880,0.566707642,Vad två öron klarar,0,222.53669,0,9,0.576,-11.284,1,135.776,3,0.934,0
5612,SOFSQER12AB0187CE5,0.610330728,0.407821565,ART6QCS1187FB40CBD,,Los Auténticos Decadentes,12 Vivos,511811,nan,El Gran Señor,0,205.06077,0,8,0.449,-6.203,0,91.699,4,0,1997
5613,SORVFBF12A8AE488AE,0.551682526,0.352338668,ARAIJG51187B9B97A4,,Café Quijano,La Extraordinaria Paradoja Del Sonido Quijano,138556,0.48456253,En Algún Rincón,0,255.39873,0,2,0.056,-5.635,1,152.001,4,0.443,1999
5614,SOODOVP12A6701E939,0.871010615,0.804830428,ARTH9041187FB43E1F,St. Joseph MO,Eminem,Without Me,14321,nan,The Way I Am,0,292.25751,0,1,0.015,-2.274,0,174.651,4,0.505,2000
5615,SOCRJDR12A8C139007,0.419941275,0.24913723,ARCVMYS12454A51E6E,,The Sun Harbor's Chorus-Documentary Recordings,America's bugle calls,95078,0,The Air Force song : Evening colors sequence,0,37.01506,0,10,0.214,-17.527,1,125.124,4,0,0
5616,SOXQPRR12AB018091F,0.916058238,0.535408379,ARKZJ301187FB521B2,LDN,Lily Allen,It's Not Me_ It's You (Special Edition),637540,nan,22 (Acoustic),0,187.24526,0,3,0.344,-8.295,1,132.61,4,0,2009
5617,SOQLCJK12AB018DB42,0.915823253,0.655283798,ARBEOHF1187B9B044D,Bay City MI,Madonna,Revolver,681318,nan,Revolver [Tracy Young's Shoot To Kill Remix],0,564.94975,0,10,0.72,-4.204,0,85.318,1,0.735,0
5618,SOHMODT12A8C13735C,0.605278303,0.395273632,AR6HAZT1187FB4A3AA,Ozark AR,Roy Buchanan,20th Century Masters: The Millennium Collection: Best Of Roy Buchanan,94278,nan,Hey Joe,0,329.66485,0,9,0.952,-8.88,1,119.089,3,0.731,1974
5619,SOOIXVH12AC3DF9B00,0.410912881,0.31267856,ARLCGW21187B9929EE,,Juan Carmona,Borboreo,684333,nan,Nino ven pa'ca,0,203.85914,0,4,0.039,-10,1,64.475,4,0,0
5620,SOAQGHA12AB0186D60,0.569477757,0.396094372,ARS7E2E1187FB361BC,Texas,Mayday,Morgarot,660041,nan,Nüt isch für immer,0,307.33016,0,11,0.085,-5.902,0,71.984,4,0.019,0
5621,SOEZMVS12AB018D338,0.389802967,0.287731468,ARELA4P1187B991507,Texas,Charles Williams,Dramatic Story,675212,nan,They Ride By Night,0,91.84608,0,8,0.273,-9.575,1,168.303,4,0.921,0
5622,SOKPWFH12A6702056E,0.475027801,0.378413814,ARMPIH61187FB44227,,Sun Yan-Zi,Kite,9650,nan,Abscondence,0,285.962,0,8,0.624,-6.779,1,100.059,3,0.603,2001
5623,SOEBDOL12AB0189C81,0.502453177,0.391585329,AR1X2H01187B98CCF2,Menilmontant France,Maurice Chevalier / Françoise Dorin / Marina Hottine / Suzanne Gabriello / Jo Charrier / Marcel Carpentier / Perrette Souplex / Andree Grandjean / Cadet Rivers / Raymond Girerd / Orchestre De Jacques-Henri Rys / Jacques Henri Rys,Christiné: Dede,365498,nan,Dialogue et final si j'avais su,0,213.55057,0,7,0.1,-20.541,0,164.618,4,0.037,0
5624,SORTYWG12A8C1444E7,0.574746865,0.367368691,ARXB4J91187B9A9C7D,,Ray Price,Karaoke: Country Super Stars - Singing to the Hits,610247,nan,Make The World Go Away,0,125.1522,0,0,0.759,-12.818,1,126.714,3,0.321,1989
5625,SORAHIC12AB0185506,0.570704469,0.394921731,ARS10A81187B9B6E16,CHICAGO Illinois,Art Ensemble Of Chicago,Sirius Calling,517215,nan,Sirius Calling,0,207.09832,0,4,0.053,-12.326,1,96.411,3,0.903,2004
5626,SODCRRC12A8C139A9F,0.507422025,0.318439776,ARFEAZE1187B99A080,Savignano S/R,Swim,Bodhisattva,98594,nan,Fungus,0,311.58812,0,7,0.764,-6.776,1,167.111,1,0.239,0
5627,SOZLDWX12AB0181A32,0.600091524,0.475834302,ARWJAQ81187FB46F73,Timişoara,Negura Bunget,Maiastru Sfetnic,562806,nan,Plecaciunea mortii,0,620.19873,0,9,0.216,-5.283,1,91.144,7,0.635,0
5628,SOUTDGY12A8C13F17A,0.596349854,0.418429598,ARIIEQL1187FB5CE68,Omaha NE,Buddy Miles,Best Of Buddy Miles,216163,0.304169503,Don't Keep Me Wondering,0,121.02485,0,7,0.539,-9.391,1,100.573,4,0.798,1997
5629,SOLKVTJ12A6D4FC610,0.582460567,0.38479891,ARQXAUH1187B9BA010,Chickasaw County MS,Bobbie Gentry,Local Gentry,60041,0.425900191,Ace Insurance Man,0,214.96118,0,9,0.624,-10.736,1,170.897,4,0.466,1968
5630,SODPYOG12A8C136332,0.618002715,0.349476327,ARU9KWP1187B98B2A7,,Busdriver,Ellen Disingenuous,256771,0,Ellen Disingenuous,0,246.22975,0,7,0.444,-4.293,1,136.116,4,0,0
5631,SOASRSU12AC960D99A,0.669371502,0.566912407,ARGKD4W1187B990E04,Lithonia GA,Brenda Lee,Little Miss Dynamite,692418,0.215080319,Ballin' the Jack,0,113.97179,0,3,0.189,-9.67,1,117.696,1,0,0
5632,SOJBWKS12A8C135255,0.668055687,0.464152439,ART8F8O1187B9A538D,Salzburg Austria,Herbert  von Karajan,Karajan: Stravinsky - Oedipus Rex; Bruckner - Te Deum,198162,nan,Oedipus Rex_ Atto Primo: Liberi_ Vos Liberabo (Oedipus) (Stravinsky),0,198.45179,0,5,0.345,-20.731,0,75.377,7,0.433,0
5633,SODHAHY12A58A8024A,0.067198528,0.397775654,AR14CJ91187FB3A994,Madisonville TN,Eddy Arnold,HEP CAT BABY,271107,nan,I´m Throwing Rice,0,159.58159,0,5,0.673,-15.159,1,100.932,5,0.995,0
5634,SOSPGMD12AB0180C42,0.496436796,0.299935295,AR4O3MM1187FB3DF77,Puerto Rico,Gisselle,Atada,413889,0.225044669,Me Decidi,0,268.87791,0,5,0.368,-4.537,1,124.129,4,0.782,0
5635,SOIYUEY12AB0184151,0.487077751,0.315690277,AR4QYVC1187B99985B,,DJ Harry,The String Cheese Remix Project,754107,0.249065795,'Round the Wheel,0,495.90812,0,6,0.411,-9.706,0,133.529,4,0.919,2001
5636,SOJPDXW12A8C135D6A,0.634845821,0.24390983,ARGCNAB1242077FED1,,MC Sadri,Von der Strasse für die Strasse,149328,0.215080319,Strassenkrieg,0,178.96444,0,9,0.04,-6.633,0,180.126,4,0.659,0
5637,SOQBOUQ12A8C1372F4,0.674633734,0.421120112,AR1LG7D1187B99BAFF,Wilmington NC,Weedeater,And Justice for Y'all,89841,0.581317745,Monkey Junction,0,269.00853,0,7,0.392,-9.036,1,142.639,3,0,2001
5638,SONWOUM12AB018555E,0.545110951,0.345751247,ARJGNV61187B98F3B5,Tallahassee FL,Mira,New Hope for the Dead,495841,nan,In Pursuit of the Implicate Order of Cultural Chaos,0,38.00771,0,1,0,-22.721,1,109.743,4,1,0
5639,SOFTRVP12AAF3B23A3,0.424612131,0.341082182,AR8IXB41187B9A4EED,,Mel Blanc,Greatest Hits,322565,nan,I Love Me (I'm Wild About Myself) (2005 Digital Remaster),0,137.74322,0,7,0.102,-12.965,0,159.941,4,0,0
5640,SOLTMLK12AB018A1CB,0.591602006,0.375496964,ARYNX5Z1187B999686,Sheffield Yorkshire England,Paul Carrack,Groove Approved,585539,0.598320149,Dedicated,0,324.46649,0,4,0.674,-14.241,1,134.123,4,0.854,1989
5641,SOYQIME12AB017F31F,0.432074796,0.299392787,ARUBX2Y1187B99CD25,,Tyrone Taylor,Reggae Max,345122,nan,Got To Make Me Love You,0,219.01016,0,2,0.858,-7.847,1,157.201,4,0.379,0
5642,SOCDDCO12A6D4FBCF4,0.646401652,0.423300013,ARJ438T1187B9AD503,,Elvenking,Wyrd,228651,0.567389737,Pathfinders,0,322.55955,0,7,0.37,-4.516,1,150.05,4,0,2004
5643,SOLQBAW12AB0184198,0.589314502,0.398883011,ARIT9Y51187FB364AE,Alberta Canada,The Irish Rovers,Live In Concert,463068,0.265053158,The Deep Blue Sea,0,192.05179,0,2,0.082,-9.181,1,175.325,4,0,0
5644,SOGWDQX12AB0185701,0.507862067,0.338846449,ARNBFWO1187FB4D1DD,California,William Coulter,The Road Home,495559,0.265861049,Shrivasta,0,238.57587,0,9,0.551,-13.7,0,148.524,4,0,0
5645,SOJEQCC12A6D4F7B01,0.682268535,0.458377719,ARPYIBX1187B9B113E,Gothenburg,At The Gates,Gardens Of Grief,20473,nan,City Of Screaming Statues,0,286.04036,0,7,0.144,-8.068,1,171.613,1,0,1991
5646,SOZVNIV12A8C133A48,0.817635146,0.564005986,AR40GSU1187FB3AA01,Brooklyn NY,Neil Diamond,The Jazz Singer Original Songs From The Motion Picture,286635,nan,Hey Louise,0,181.15873,0,9,0.119,-14.343,1,100.422,4,0.799,1980
5647,SOBACBP12AB0188B9F,0.514012833,0.332837725,ARD6S3O1187FB3F1F0,,Special Duties,'77 In '97,802321,0,Punk Rocker '97,0,122.56608,0,9,0.828,-5.901,1,128.822,1,0,0
5648,SOCFXKC12A8C13E150,0.565452292,0.352410127,ARVAE6W1187FB3CAF3,,The Refreshments,Both Rock 'N' Roll,305371,0.249065795,Three Little Words,0,222.69342,0,7,0.627,-9.953,1,101.976,3,1,0
5649,SOMNRTW12AB0185CDE,0.610427725,0.438168226,ARTBFV61187FB3C250,Los Angeles CA,Johnny Horton,Replay: Johnny Horton,692427,nan,Old Gobbler the Hound Dog,0,119.90159,0,2,0.196,-8.787,1,181.9,4,0,0
5650,SOXMJIX12A8C13C3FE,0.58893851,0.377961532,AR1XE381187FB4C685,California - LA,Kane,As Long As You Want This,298816,nan,My Heart's Desire,0,261.3024,0,9,0.745,-13.869,0,120.611,4,0.226,2004
5651,SOTHMMZ12A58A7EA1D,0.529680673,0.35085673,ARQHJLT11F50C4C101,Connecticut,Bomb Squad,Before The L.O.X.,531645,nan,Flipside,0,182.22975,0,0,0.374,-6.759,1,95.88,4,0.656,0
5652,SOQMSPF12AB018C5DF,0.27790004,0.116156134,ARRESZG1187B9A3FBF,,Les Hou-Lops,XL60 Remix-Jeunesse 1,665291,nan,Quand on est amoureux,0,181.86404,0,3,0.054,-5.144,1,95.735,4,0.584,1964
5653,SOTDFAQ12A6D4FB3E1,0.583290824,0.385998326,AR5OQSV1187B9953AF,Los Angeles CA,Eastmountainsouth,Eastmountainsouth,46457,0.733990879,Hard Times,0,225.61914,0,6,0.08,-8.843,1,125.986,4,0.281,2003
5654,SOBLAUT12AB01830D0,0.472428735,0.279977954,ARWPHDF1242077F0B8,,:Blacks On :Blondes,Travel Without Leaving The Bed,702074,nan,Superconstellation,0,164.362,0,1,0,-7.971,1,128.033,7,0.638,0
5655,SOABFQI12A58A7D162,0.568780219,0.377747202,AR9B5JX1187FB55D84,,Richard Hell & The Voidoids,Blank Generation,512792,0.694308688,Another World (Album Version),0,494.10567,0,7,0.459,-14.009,1,123.182,4,0.369,1977
5656,SOALKSA12A8C140F94,0.456852846,0.34038543,AR80OOA1187B98E726,Louisville KY,Love Jones,Here's To The Losers,312392,0.212045405,I Like Young Girls,0,182.72608,0,0,0,-7.327,1,87.799,4,0.553,1993
5657,SOOCAJK12AB01866EE,0.455857566,0.375296592,ARGP3HD1187B9A3CB5,,V'ro,Soul Zouk,344136,nan,Softcore,0,282.53995,0,5,0.4,-6.982,0,67.987,3,0.383,2003
5658,SOZAPQT12A8C142821,0.845768866,0.788805935,ARF2EHS1187B994F4E,Nashville Tennessee,Kings Of Leon,Because Of The Times,311865,0.746160913,Ragoo,0,181.13261,0,11,0.032,-6.391,0,102.066,4,0.783,2007
5659,SOZLEZA12A58A7EE61,0.481180212,0.379495651,ARUUXNF1187B98FB36,,Charlie Peacock,West Coast Diaries Vol.1-cass.,152528,0,Tears Falling Down,0,180.13995,0,0,0.541,-12.094,1,130.441,4,0.907,1988
5660,SOUZLIE12AB0186874,0.44104996,0.353000688,ARSF4161187B9B449F,,The Gone Jackals,Bone To Pick,457879,0.624536049,Drop The Hammer,0,220.49914,0,0,0.603,-14.007,1,99.593,4,1,1995
5661,SOJELTQ12A8C1301E2,0.801989216,0.580345271,AR74Q3R1187B9B24C3,Kitee Finland,Nightwish,Dark Passion Play,265249,0.717851349,The Poet And The Pendulum,0,834.66404,0,7,0.671,-6.003,0,96.711,4,0.815,2007
5662,SOSKAWG12A8C1359AD,0.5291028,0.411364132,ARNSTES1187FB4FC9B,London England,Shinehead,Total Reggae: Island Vibes,781849,nan,Olivia,0,230.71302,0,10,0.181,-9.893,0,209.649,4,1,1999
5663,SOENUOD12AB0188E35,0.596415121,0.011561804,ARRP4SJ11C8A414CFA,Lille France,From Dying Skies,The Lakeshore,755973,0.471972854,Expeditions,0,222.58893,0,9,0.366,-3.343,0,87.539,4,0.58,0
5664,SOOVSAM12A81C218AF,0.593262655,0.372069058,AR0DSOO1187B9B855E,,Wailing Souls,Firehouse Rock,274218,nan,Firehouse Rock,0,255.4771,0,9,0.204,-5.788,1,86.752,1,0.991,1980
5665,SOQTOMY12AB0184AAE,0.27388724,0.178275205,AR94U5D1187B995563,,Turibio Santos,O Violão Brasileiro de Turíbio Santos,798117,nan,Dengoso,0,145.94567,0,2,0.798,-16.407,1,105.72,1,0,0
5666,SOIYXSW12A8AE4885B,0.589122785,0.415949565,ARR6CVD1187FB3F2BF,,David Phelps,One Wintry Night,135012,0,One King (Album Version),0,277.21098,0,0,0.715,-8.582,1,83.594,4,0.779,0
5667,SOITFJA12AB01824A9,0.545364353,0.404575226,ARQ30G91187B9B8C12,,Steinski,What Does It All Mean? - 1983-2006 Retrospective,534612,0.355285536,Silent Partner (Peace Out),0,52.4273,0,8,0.505,-18.604,1,110.048,4,0.114,2003
5668,SOVMCUJ12A6D4F778E,0.464994319,0.344721111,ARHT0B11187B993CB3,Lafayette LA,Eddy Raven,20 Favorites,24441,0,Like A Hurricane,0,215.40526,0,0,0.876,-11.712,1,158.832,4,0.963,0
5669,SOIFKVI12A8C131696,0.56573878,0.36950575,ARSFVDS1187B990F14,,Tranzas,Por Siempre,237975,0.469676965,Un nuevo amor (version salsa),0,184.21506,0,1,0.283,-6.991,1,75.826,7,0.876,2000
5670,SOAESFB12A8C13573F,0.688003349,0.469340374,ARSL3N21187B98DFC5,,Klaus Badelt,The Time Machine,285187,0.425124658,Time Travel,0,275.19955,0,2,0.039,-16.683,1,121.667,5,0.454,2002
5671,SOJWEFZ12A8C13B69D,0.526284543,0.430106913,ARUIRXF1187FB45BC6,Texas,JK,Hit my heart,211489,nan,Hit my heart,0,151.37914,0,4,0.781,-8.345,0,86.719,1,0.722,0
5672,SOCKRCU12A8C143B0C,0.687619666,0.417068912,ARXK4YK1187FB4D0C4,London England,Dub Pistols feat. TK,Rum & Coke,430805,0.524822258,Revitalise,0,264.82893,0,10,0.631,-5.603,0,100.019,4,0.48,2009
5673,SOCWGLQ12A8C13D14A,0.773491324,0.500459151,ARJ8PZJ1187B99314F,Seattle Washington,Aiden,Conviction,119880,0.713217692,She Will Love You (Album Version),0,258.82077,0,5,0.42,-5.249,1,143.021,4,0.637,2007
5674,SOYEKDD12A6702113B,0.571681627,0.54000775,AR3FE581187FB3F90A,Brooklyn NY,DJ Envy,The Desert Storm Mixtape: DJ Envy Blok Party Vol. 1,283305,nan,Why Wouldn't I (featuring Fabolous & Paul Cain),0,278.38649,0,9,0.465,-3.991,1,135.059,3,0.893,0
5675,SOEWUBS12A6D4F8DB0,0.576645316,0.393945814,ARYXELS1187B9A5991,Cleveland OH,Albert Ayler,Bells / Prophecy,239919,nan,Ghosts_ Second Variation,0,426.00444,0,7,0,-16.181,0,67.598,5,0.752,0
5676,SORSTPO12AB017FE28,0.487140801,0.306720976,ARYORUX11F4C846890,Uppsala,Perfection,Perfection,534764,nan,What Is This,0,379.27138,0,10,0.395,-7.264,0,100.168,3,1,0
5677,SONBAWZ12A8C135A8B,0.45334622,0.372897267,AR62YZW1187B9A22D7,,Fred Simon,A Jazzy Wonderland,287067,0.602434856,The Christmas Song (Chestnuts Roasting On An Open Fire),0,228.70159,0,3,0.549,-21.392,1,70.891,1,0,0
5678,SOPJHMG12A6D4FA978,0.624723768,0.403509673,ARCZ20M1187FB49687,Goodwill LA,Tony Joe White,Album 95,59803,0.334706549,Menutha,0,252.1073,0,2,0.041,-9.653,1,136.621,4,0,1999
5679,SOICCPU12A8C138AC4,0.62136191,0.395073819,ARLGUTA1187B9B605F,The Bronx New York NY,Terror Squad / Remy / Prospect / Armageddon,True Story,93019,0.473346541,Hum Drum,0,251.89832,0,11,0.041,-5.511,0,181.3,7,1,2004
5680,SOXUVWM12AB018BE30,0.50039931,0.433243834,AR9OTFC11C8A415220,Copenhagen (Denmark),D.A.D.,Osaka After Dark,681151,0,Wild Talk [Live],0,260.362,0,6,0.453,-8.889,0,150.526,4,0,0
5681,SOOIUAA12AB01870D5,0.415784608,0.307902094,ARDQO721187FB3C6D9,,Rodney O & Joe Cooley,Days Of Way Back,662567,0,Your Chance To Rock,0,211.27791,0,4,0.611,-10.803,0,123.696,4,0.908,0
5682,SOTXBEP12A8C1377BA,0.489318162,0.251165925,ARM86R71187FB4CBB4,,Christian Quast,You Are! Remix Box,208424,nan,You Are!,0,498.83383,0,8,0.187,-10.711,1,125.057,4,0.432,0
5683,SOMTMGI12A8C138611,0.492915776,0.44215378,ARCDQRB11F4C844880,NY - New York City,G.G. Allin,Always Was_ Is_ and Always Shall Be,253796,nan,Assface,0,95.50322,0,10,0.578,-10.557,0,208.517,1,0,0
5684,SOWHHLO12CF5F8917D,0.816842854,0.567889145,AR7C6G11187B9B4C1E,The Bronx New York,Jennifer Lopez featuring Ja Rule,J.Lo,283197,nan,I'm Real,0,263.20934,0,5,0.345,-8.147,1,83.49,4,0.468,2001
5685,SODSXCY12AAA8C598D,0.343264828,0.201499577,ARFEXDH11F4C840CAC,,The Bureau De Change,Global Village Idiots,480350,0,Seasick,0,220.89098,0,11,0.051,-8.571,1,93.909,4,0.743,0
5686,SOEWDGW12A58920580,0.485855596,0.362960597,AR9LT7R1187FB4543A,Brenham TX,Darden Smith,Ojo,494862,nan,Perfect Moment,0,270.62812,0,6,0.627,-17.864,1,165.76,4,0,2002
5687,SOKUCRV12AB017F645,0.231837503,0,AR49IWV1187FB3C663,,Dédé Saint Prix_ Pakatak,Dédé Saint-Prix & Pakatak rendent hommage à Paulo Rosine (1982),404965,nan,Nom' Mayi,0,257.27955,0,9,0.037,-12.878,1,98.18,7,1,0
5688,SOSGVRE12AB01832AC,0.325433883,0.336304377,ARGHMTX1187FB456CA,,Los Indios Tabajaras,Serie Platino,536574,0,Sueño Salvaje,0,171.28444,0,11,0.656,-18.696,1,128.162,4,0.305,1997
5689,SOHCZTI12A8C139141,0.597113363,0.376556981,AR82GTS1187FB5662F,Ireland,Mary Black,Best of 1991-2001 Hidden Harvest,209913,0.588922168,Say A Little Prayer,0,235.04934,0,2,0.192,-10.562,0,117.507,4,0.864,0
5690,SOFAOVT12AC468AC11,0.243899417,0,ARHNYVE122988EE3A6,,Charanga de la 4,Se Pegó...!,745845,nan,Clavelitos,0,329.97832,0,2,0.354,-9.535,1,126.922,4,0.621,0
5691,SOWKQWU12A6D4F8937,0.450625272,0.32583124,ARLZ3CF1187B98BD56,San Francisco CA,Daryl Coley,12 Best Loved Songs,29250,0.265861049,He That Dwelleth (Psalm 91) (In My Dreams Album Version),0,321.01832,0,1,0.262,-13.295,0,124.709,3,1,0
5692,SOBFRQQ12AB018D108,0.556601965,0.364295839,AROCXGR1187FB511B2,,Ramesses,The Tomb,817537,nan,Unholy Outburst #3,0,608.7571,0,2,0.59,-8.259,1,219.518,7,0.656,2005
5693,SOBWEEH12A58A7D3EC,0.491963935,0.352973771,ARB5U6G1187B9A994C,,Johnny Otis Show,Cold Shot!,607057,0,You Better Look Out,0,164.8322,0,0,0.096,-16.313,1,94.085,4,1,0
5694,SOFOGUH12A8C1449BD,0.53582261,0.345800228,AR1XVTM1187B996D57,Oregon,John Doan,Friends Of Fahey Tribute,613205,0.537317923,In John Fahey There Is No East or West (feat. John Doan),0,274.99057,0,5,0,-13.353,1,82.856,3,0.816,0
5695,SOBRVUL12A6D4F9903,0.490611414,0.391574164,ARG1UAO1187FB55E50,,Sammi Cheng,The Best Remix of Sammi Cheng,43081,nan,Nu Ren Ben Se,0,149.34159,0,2,0,-9.447,0,86.658,5,0.65,0
5696,SOHOSEI12AB018998F,0.723521278,0.532572709,AR9S8551187FB3EA81,,Trentemoller,Hotel St Tropez - La Suite Deluxe,563663,0.577888778,In Progress (Original Mix),0,368.74404,0,7,0.063,-9.915,1,124.985,4,0.254,2009
5697,SORUTNO12A8C13D2F5,0.362997347,0.274769104,AR5NDDL1187B9A4EDB,,Big John Greer,I'm The Fat Man,258482,0,Big John's A-Blowin',0,155.45424,0,7,0.298,-7.335,0,87.635,4,0.078,0
5698,SOQQDOT12A8C13BB64,0.531728128,0.293763605,ARKD9S41187B997CA6,Nottingham England,Lorna,Papi Chulo,166696,0.262308997,Papi Chulo (Extended Mix),0,329.53424,0,6,0.289,-7.581,0,110.17,4,1,0
5699,SOQJLFV12AB01897C7,0.760270106,0.496071347,ARGXIE31187FB55B48,BAKERSFIELD California,Tech N9ne,Calm Before the Storm,656041,0.345802234,Soldiers At War feat. Kon Juan_ Big Scoob_ Short Nutty_ L.V.,0,354.7424,0,2,0.612,-6.488,1,167.984,4,0.335,0
5700,SOOXLKF12A6D4F594A,0.905477001,0.843380274,ARF5M7Q1187FB501E8,Los Angeles CA,Maroon 5,Songs About Jane,81735,0.979837196,Harder To Breathe,0,173.66159,0,1,0.65,-4.757,0,149.917,4,0.791,2002
5701,SOZSHWZ12A8C1452B5,0.530421028,0.37083453,ARKSLFG1187B99DADD,UK,The Keys,The Keys,318996,0,From Tense To Loose To Slack,0,143.01995,0,9,0.868,-9.277,1,182.756,5,0.919,0
5702,SOSNTPX12A8C137371,0.546788717,0.37082899,AR0693R1187FB59D32,,Dusminguet,Vafalungo,155097,0.368413733,Disco Jonki,0,168.69832,0,0,0.733,-8.275,1,152.168,1,0,1998
5703,SORHNZF12AB0182AD4,0.082405923,0,ARXYQYW122988F2066,,Clarisse Lavanant,Vers l'imaginaire,345513,nan,Electron libre,0,182.59546,0,0,0.129,-8.339,1,130.164,4,1,0
5704,SOUROWU12A6D4F8EA6,0.641172818,0.43676907,ARC0MTS1187FB44C21,Brussels Belgium,Toots Thielemans,Aquarela Do Brasil,57363,0,Five For Ellis,0,119.71873,0,2,0.666,-12.192,1,218.681,4,0.97,0
5705,SOMNZVI12AB0186A1B,0.456136674,0.285591272,ARHTV1S1187FB547F8,,Marc Perrone,Voyages,726646,0,Padam padam,0,64.1824,0,0,0.574,-20.251,1,63.295,7,0,0
5706,SOAAAQN12AB01856D3,0.556750823,0.361587942,ARAMIDF1187FB3D8D4,,Alejandro Lerner,20 Años,346208,0.427446571,Campeones De La Vida,0,153.36444,0,4,0.247,-8.76,0,120.051,4,0.985,0
5707,SOJRGVK12CF5CFC527,0.78303711,0.544257506,ART3O5Z1187B9AB043,Dallas TX,Stevie Ray Vaughan And Double Trouble,Soul To Soul/ Texas Flood/ Couldn't Stand The Weather,395797,nan,Cold Shot,0,240.77016,0,6,0.703,-10.958,1,112.719,4,0.048,1985
5708,SOUIQBJ12AAFF43EE6,0.583704129,0,ARLYKKT11F4C83B350,,Claudio,7 note 7,619110,nan,Simple Lullaby (Do Maj),0,317.77914,0,0,0.927,-13.679,1,95.32,4,0.947,0
5709,SOJSKKY12A8C134B10,0.625157654,0.359757244,AREHMUC1187B98B91B,,Java,Safari Croisière,291359,0.506905064,Cendrier,0,190.69342,0,7,0.542,-6.371,1,89.689,4,0.609,0
5710,SOAMOSF12A8C13DCBC,0.513832781,0.387225176,ARFRKCM1187B99A041,Shawnee OK,Jamie Richards,Drive,255683,0.413739836,Any Way You Want Me To,0,244.29669,0,2,0.374,-7.625,1,117.993,4,0.388,0
5711,SOSRWME12A6D4FB7DE,0.479218001,0.332856514,AR1IY3B1187B98B384,Brooklyn NY,Joanna Connor,Believe It!,226927,0.265861049,Playing In The Dirt,0,238.39302,0,7,0.658,-13.202,1,106.719,3,0.438,0
5712,SOLXXRJ12A6D4F7260,0.804838889,0.457841156,AR0CANF1187B9AF35F,Los Angeles California,Dilated Peoples Featuring Capleton,20/20,29744,0.540009277,Firepower (The Tables Have to Turn) (Explicit) (Feat. Capleton),0,311.06567,0,2,0.126,-4.08,1,158.327,4,1,2006
5713,SOFODDW12AB0182616,0.656728903,0.468511466,ARA7YDA1187B9A5776,Gore VA,Patsy Cline,Walking After Midnight,747102,nan,Stop The World And Let Me Off,0,146.88608,0,9,0.719,-12.495,1,93.618,4,0,0
5714,SOHYCFT12AB0189B7F,0.631336504,0.440056503,AR4W2E01187FB416AC,Toronto Ontario Canada,Saga,Färger,715497,0,Thank You,0,243.61751,0,2,0.394,-20.491,1,74.811,1,0.678,0
5715,SOYWKEZ12AB0185F3B,0.437193777,0.316155987,AROBQ0B1187FB404F6,Pensacola FL,Walter Jackson,Back To My Place Baby  Seductive Soul,718902,nan,Its Cool,0,269.00853,0,0,0.718,-9.903,0,158.857,4,0.012,0
5716,SOOGZTT12AB018A256,0.268210005,0.366502174,ARMTTWG11F4C83E6AE,,Mohammad Nouri,Jaane Maryam - Persian Music,562622,nan,Nastaran,0,273.94567,0,4,0.546,-15.689,1,168.527,4,1,0
5717,SOWIBYR12AB017EB19,0.577276089,0.376939984,AREJ5K11187B993F5F,,R. Carlos Nakai,Voyagers,540802,0.23644415,Voyagers - Improvisation 12,0,177.31873,0,7,0.396,-26.675,0,102.02,3,0.434,0
5718,SOYFAOH12AB017D723,0.378150446,0.312862907,ARKFSDP119B8668F25,,Elizete Cardoso,That's Amore (The Best Of Classic Lovesongs From Old 50s),630647,nan,Chega De Sausade,0,206.47138,0,2,0.422,-14.645,1,52.054,4,0.993,0
5719,SODEFJQ12AB0185C52,0.363237122,0.21501465,AR7BPLI1187FB4A306,California - SF,Anthony Blea Y Su Charanga,Virgen De La Caridad,713033,nan,Tumba Randy,0,459.28444,0,11,0.179,-5.434,0,200.826,4,0,2004
5720,SOAWJZF12A6D4F7DE1,0.612858654,0.360344686,ARK7ZPW1187B99C170,New York NY,Maria Callas/Giuseppe di Stefano/Ettore Bastianini/Silvana Zanolli/Luisa Mandelli/Giuseppe Zampieri/Arturo La Porta/Antonio Zerbini/Silvio Maionica/Coro e Orchestra del Teatro alla Scala_ Milano/Carlo Maria Giulini,Verdi - La Traviata (Highlights),22723,nan,La Traviata - highlights (1990 Digital Remaster): Ah_ non più (Alfredo/Violetta),0,112.14322,0,11,0.094,-20.02,1,96.775,5,0.736,0
5721,SOASQPW12AB01888D6,0.574383744,0.372959582,ARLSGOL1187FB51164,Compton CA,CMW - Compton's Most Wanted,Music To Driveby,805242,nan,This Is A Gang,0,217.62567,0,8,0.059,-11.36,0,93.951,4,0.716,1992
